store,id,data
"adesoes","75424070-2cd4-42f7-b3f5-aa39393cff95","{""id"":""75424070-2cd4-42f7-b3f5-aa39393cff95"",""retiroId"":""girassol-2026-teste"",""pessoaId"":""91000115925"",""nome"":""Fernanda Costa Oliveira Teste"",""dadosPessoais"":{""cpf"":""91000115925"",""nome"":""Fernanda Costa Oliveira Teste"",""nascimento"":""1968-08-26"",""genero"":""Feminino"",""telefone"":""(47) 98259-2159"",""endereco"":""Rua Sete de Setembro"",""numero"":""1239"",""bairro"":""Divineia"",""cidade"":""Rio dos Cedros"",""estado"":""SC"",""cep"":""89121-000""},""dias"":[""Sexta-feira"",""Sabado"",""Domingo""],""setores"":[""Recreacao""],""retirosAnteriores"":[""Taschinha"",""Girassol""],""quadrante"":""Sim"",""foto"":""Nao"",""contribuicao"":""R$ 60,00"",""coordenacao"":"""",""coordenacaoSetor"":"""",""espacoKids"":[],""espacoKidsNaoNecessito"":true,""observacao"":""Registro ficticio para teste."",""tipoFicha"":""Individual"",""casalId"":null,""papelNoCasal"":null,""status"":""confirmada"",""validada"":true,""validadoEm"":""2026-07-05T02:36:48.031Z"",""taxaPaga"":false,""valorPago"":0,""simulation"":""simulacao_girassol_2026_csv"",""enviadoEm"":""2026-07-05T02:36:48.031Z"",""atualizadoEm"":""2026-07-05T02:36:48.031Z""}"
"adesoes","a257427c-60e5-4060-87ff-1cbe2f7d7af9","{""id"":""a257427c-60e5-4060-87ff-1cbe2f7d7af9"",""retiroId"":""girassol-2026-teste"",""pessoaId"":""91000116069"",""nome"":""Fabio Fischer Pereira Teste"",""dadosPessoais"":{""cpf"":""91000116069"",""nome"":""Fabio Fischer Pereira Teste"",""nascimento"":""1969-09-27"",""genero"":""Masculino"",""telefone"":""(47) 98260-2160"",""endereco"":""Rua das Flores"",""numero"":""1240"",""bairro"":""Centro"",""cidade"":""Timbo"",""estado"":""SC"",""cep"":""89120-000""},""dias"":[""Sexta-feira"",""Sabado"",""Domingo""],""setores"":[""Refeitorio""],""retirosAnteriores"":[],""quadrante"":""Sim"",""foto"":""Sim"",""contribuicao"":""R$ 60,00"",""coordenacao"":"""",""coordenacaoSetor"":"""",""espacoKids"":[{""nome"":""Nicolas Krause Silva Kids"",""nascimento"":""2020-05-26""}],""espacoKidsNaoNecessito"":false,""observacao"":""Registro ficticio com crianca no Espaco Kids."",""tipoFicha"":""Individual"",""casalId"":null,""papelNoCasal"":null,""status"":""pendente_validacao"",""validada"":false,""validadoEm"":"""",""taxaPaga"":false,""valorPago"":0,""simulation"":""simulacao_girassol_2026_csv"",""enviadoEm"":""2026-07-05T02:36:48.031Z"",""atualizadoEm"":""2026-07-05T02:36:48.031Z""}"
"adesoes","40380d6d-2337-41ee-b8e0-628ede097361","{""id"":""40380d6d-2337-41ee-b8e0-628ede097361"",""retiroId"":""girassol-2026-teste"",""pessoaId"":""91000116140"",""nome"":""Juliana Freitas Ribeiro Teste"",""dadosPessoais"":{""cpf"":""91000116140"",""nome"":""Juliana Freitas Ribeiro Teste"",""nascimento"":""1970-10-01"",""genero"":""Feminino"",""telefone"":""(47) 98261-2161"",""endereco"":""Rua Santa Catarina"",""numero"":""1241"",""bairro"":""Estados"",""cidade"":""Indaial"",""estado"":""SC"",""cep"":""89130-000""},""dias"":[""Sexta-feira"",""Sabado"",""Domingo""],""setores"":[""Secretaria""],""retirosAnteriores"":[""Girassol"",""EPC""],""quadrante"":""Nao"",""foto"":""Sim"",""contribuicao"":""R$ 60,00"",""coordenacao"":"""",""coordenacaoSetor"":"""",""espacoKids"":[],""espacoKidsNaoNecessito"":true,""observacao"":""Registro ficticio para teste."",""tipoFicha"":""Individual"",""casalId"":null,""papelNoCasal"":null,""status"":""confirmada"",""validada"":true,""validadoEm"":""2026-07-05T02:36:48.031Z"",""taxaPaga"":true,""valorPago"":60,""simulation"":""simulacao_girassol_2026_csv"",""enviadoEm"":""2026-07-05T02:36:48.031Z"",""atualizadoEm"":""2026-07-05T02:36:48.031Z""}"
"adesoes","c4390a40-7443-4807-bdb5-d870877dfd9b","{""id"":""c4390a40-7443-4807-bdb5-d870877dfd9b"",""retiroId"":""girassol-2026-teste"",""pessoaId"":""91000116220"",""nome"":""Henrique Goncalves Schmidt Teste"",""dadosPessoais"":{""cpf"":""91000116220"",""nome"":""Henrique Goncalves Schmidt Teste"",""nascimento"":""1971-11-02"",""genero"":""Masculino"",""telefone"":""(47) 98262-2162"",""endereco"":""Rua Sao Jose"",""numero"":""1242"",""bairro"":""Nacoes"",""cidade"":""Blumenau"",""estado"":""SC"",""cep"":""89010-000""},""dias"":[""Sabado"",""Domingo""],""setores"":[""Zeladoria""],""retirosAnteriores"":[""Onda"",""EJA""],""quadrante"":""Sim"",""foto"":""Nao"",""contribuicao"":""R$ 60,00"",""coordenacao"":"""",""coordenacaoSetor"":"""",""espacoKids"":[],""espacoKidsNaoNecessito"":true,""observacao"":""Registro ficticio para teste."",""tipoFicha"":""Individual"",""casalId"":null,""papelNoCasal"":null,""status"":""confirmada"",""validada"":true,""validadoEm"":""2026-07-05T02:36:48.031Z"",""taxaPaga"":false,""valorPago"":0,""simulation"":""simulacao_girassol_2026_csv"",""enviadoEm"":""2026-07-05T02:36:48.031Z"",""atualizadoEm"":""2026-07-05T02:36:48.031Z""}"
"adesoes","49576aca-c751-40d7-bca9-dba8a5e47cae","{""id"":""49576aca-c751-40d7-bca9-dba8a5e47cae"",""retiroId"":""girassol-2026-teste"",""pessoaId"":""91000116301"",""nome"":""Luciana Krause Silva Teste"",""dadosPessoais"":{""cpf"":""91000116301"",""nome"":""Luciana Krause Silva Teste"",""nascimento"":""1972-12-03"",""genero"":""Feminino"",""telefone"":""(47) 98263-2163"",""endereco"":""Rua das Palmeiras"",""numero"":""1243"",""bairro"":""Quintino"",""cidade"":""Rio dos Cedros"",""estado"":""SC"",""cep"":""89121-000""},""dias"":[""Sexta-feira"",""Sabado"",""Domingo""],""setores"":[""Animacao""],""retirosAnteriores"":[""EPC"",""EJU""],""quadrante"":""Sim"",""foto"":""Sim"",""contribuicao"":""R$ 60,00"",""coordenacao"":"""",""coordenacaoSetor"":"""",""espacoKids"":[],""espacoKidsNaoNecessito"":true,""observacao"":""Registro ficticio para teste."",""tipoFicha"":""Individual"",""casalId"":null,""papelNoCasal"":null,""status"":""confirmada"",""validada"":true,""validadoEm"":""2026-07-05T02:36:48.031Z"",""taxaPaga"":true,""valorPago"":60,""simulation"":""simulacao_girassol_2026_csv"",""enviadoEm"":""2026-07-05T02:36:48.031Z"",""atualizadoEm"":""2026-07-05T02:36:48.031Z""}"
"adesoes","ecbd2205-5a86-4589-9db9-1e5d95b9a703","{""id"":""ecbd2205-5a86-4589-9db9-1e5d95b9a703"",""retiroId"":""girassol-2026-teste"",""pessoaId"":""91000116492"",""nome"":""Marcelo Lima Souza Teste"",""dadosPessoais"":{""cpf"":""91000116492"",""nome"":""Marcelo Lima Souza Teste"",""nascimento"":""1973-01-04"",""genero"":""Masculino"",""telefone"":""(47) 98264-2164"",""endereco"":""Avenida Central"",""numero"":""1244"",""bairro"":""Das Capitais"",""cidade"":""Timbo"",""estado"":""SC"",""cep"":""89120-000""},""dias"":[""Sexta-feira"",""Sabado"",""Domingo""],""setores"":[""Camareiros(as)""],""retirosAnteriores"":[],""quadrante"":""Sim"",""foto"":""Sim"",""contribuicao"":""R$ 60,00"",""coordenacao"":"""",""coordenacaoSetor"":"""",""espacoKids"":[{""nome"":""Vitor Pereira Bauer Kids"",""nascimento"":""2024-09-03""}],""espacoKidsNaoNecessito"":false,""observacao"":""Registro ficticio com crianca no Espaco Kids."",""tipoFicha"":""Individual"",""casalId"":null,""papelNoCasal"":null,""status"":""confirmada"",""validada"":true,""validadoEm"":""2026-07-05T02:36:48.031Z"",""taxaPaga"":true,""valorPago"":60,""simulation"":""simulacao_girassol_2026_csv"",""enviadoEm"":""2026-07-05T02:36:48.031Z"",""atualizadoEm"":""2026-07-05T02:36:48.031Z""}"
"adesoes","d48adc59-16a1-4cdc-9a6d-eced684f6ee2","{""id"":""d48adc59-16a1-4cdc-9a6d-eced684f6ee2"",""retiroId"":""girassol-2026-teste"",""pessoaId"":""91000116573"",""nome"":""Patricia Muller Weber Teste"",""dadosPessoais"":{""cpf"":""91000116573"",""nome"":""Patricia Muller Weber Teste"",""nascimento"":""1974-02-05"",""genero"":""Feminino"",""telefone"":""(47) 98265-2165"",""endereco"":""Rua Pomerode"",""numero"":""1245"",""bairro"":""Padre Martinho"",""cidade"":""Indaial"",""estado"":""SC"",""cep"":""89130-000""},""dias"":[""Sexta-feira"",""Sabado"",""Domingo""],""setores"":[""Casal Bem-estar""],""retirosAnteriores"":[""EJU"",""Eis-me aqui""],""quadrante"":""Sim"",""foto"":""Nao"",""contribuicao"":""R$ 60,00"",""coordenacao"":"""",""coordenacaoSetor"":"""",""espacoKids"":[],""espacoKidsNaoNecessito"":true,""observacao"":""Registro ficticio para teste."",""tipoFicha"":""Individual"",""casalId"":null,""papelNoCasal"":null,""status"":""pendente_validacao"",""validada"":false,""validadoEm"":"""",""taxaPaga"":false,""valorPago"":0,""simulation"":""simulacao_girassol_2026_csv"",""enviadoEm"":""2026-07-05T02:36:48.031Z"",""atualizadoEm"":""2026-07-05T02:36:48.031Z""}"
"adesoes","2b99ec6c-bda5-454a-8427-827a73fbe010","{""id"":""2b99ec6c-bda5-454a-8427-827a73fbe010"",""retiroId"":""girassol-2026-teste"",""pessoaId"":""91000116654"",""nome"":""Rafael Oliveira Almeida Teste"",""dadosPessoais"":{""cpf"":""91000116654"",""nome"":""Rafael Oliveira Almeida Teste"",""nascimento"":""1975-03-06"",""genero"":""Masculino"",""telefone"":""(47) 98266-2166"",""endereco"":""Rua da Igreja"",""numero"":""1246"",""bairro"":""Encano"",""cidade"":""Blumenau"",""estado"":""SC"",""cep"":""89010-000""},""dias"":[""Sexta-feira"",""Sabado"",""Domingo""],""setores"":[""Coordenacao do retiro""],""retirosAnteriores"":[""Taschinha"",""Girassol""],""quadrante"":""Sim"",""foto"":""Sim"",""contribuicao"":""R$ 60,00"",""coordenacao"":"""",""coordenacaoSetor"":"""",""espacoKids"":[],""espacoKidsNaoNecessito"":true,""observacao"":""Registro ficticio para teste."",""tipoFicha"":""Individual"",""casalId"":null,""papelNoCasal"":null,""status"":""confirmada"",""validada"":true,""validadoEm"":""2026-07-05T02:36:48.031Z"",""taxaPaga"":true,""valorPago"":60,""simulation"":""simulacao_girassol_2026_csv"",""enviadoEm"":""2026-07-05T02:36:48.031Z"",""atualizadoEm"":""2026-07-05T02:36:48.031Z""}"
"adesoes","2ef73a88-86b0-4bb4-a920-5d183164ea5d","{""id"":""2ef73a88-86b0-4bb4-a920-5d183164ea5d"",""retiroId"":""girassol-2026-teste"",""pessoaId"":""91000116735"",""nome"":""Simone Pereira Bauer Teste"",""dadosPessoais"":{""cpf"":""91000116735"",""nome"":""Simone Pereira Bauer Teste"",""nascimento"":""1976-04-07"",""genero"":""Feminino"",""telefone"":""(47) 98267-2167"",""endereco"":""Rua Sete de Setembro"",""numero"":""1247"",""bairro"":""Divineia"",""cidade"":""Rio dos Cedros"",""estado"":""SC"",""cep"":""89121-000""},""dias"":[""Sexta-feira"",""Sabado"",""Domingo""],""setores"":[""Cozinha""],""retirosAnteriores"":[""Eis-me aqui"",""Onda""],""quadrante"":""Sim"",""foto"":""Sim"",""contribuicao"":""R$ 60,00"",""coordenacao"":"""",""coordenacaoSetor"":"""",""espacoKids"":[],""espacoKidsNaoNecessito"":true,""observacao"":""Registro ficticio para teste."",""tipoFicha"":""Individual"",""casalId"":null,""papelNoCasal"":null,""status"":""confirmada"",""validada"":true,""validadoEm"":""2026-07-05T02:36:48.031Z"",""taxaPaga"":true,""valorPago"":60,""simulation"":""simulacao_girassol_2026_csv"",""enviadoEm"":""2026-07-05T02:36:48.031Z"",""atualizadoEm"":""2026-07-05T02:36:48.031Z""}"
"adesoes","1d4f0186-4e54-4efe-bdce-1235dbb12e08","{""id"":""1d4f0186-4e54-4efe-bdce-1235dbb12e08"",""retiroId"":""girassol-2026-teste"",""pessoaId"":""91000116816"",""nome"":""Tiago Ribeiro Cardoso Teste"",""dadosPessoais"":{""cpf"":""91000116816"",""nome"":""Tiago Ribeiro Cardoso Teste"",""nascimento"":""1977-05-08"",""genero"":""Masculino"",""telefone"":""(47) 98268-2168"",""endereco"":""Rua das Flores"",""numero"":""1248"",""bairro"":""Centro"",""cidade"":""Timbo"",""estado"":""SC"",""cep"":""89120-000""},""dias"":[""Sabado"",""Domingo""],""setores"":[""Data Show""],""retirosAnteriores"":[],""quadrante"":""Nao"",""foto"":""Nao"",""contribuicao"":""R$ 60,00"",""coordenacao"":"""",""coordenacaoSetor"":"""",""espacoKids"":[{""nome"":""Enzo Souza Freitas Kids"",""nascimento"":""2023-01-07""},{""nome"":""Helena Weber Goncalves Kids"",""nascimento"":""2024-02-08""}],""espacoKidsNaoNecessito"":false,""observacao"":""Registro ficticio com crianca no Espaco Kids."",""tipoFicha"":""Individual"",""casalId"":null,""papelNoCasal"":null,""status"":""confirmada"",""validada"":true,""validadoEm"":""2026-07-05T02:36:48.031Z"",""taxaPaga"":false,""valorPago"":0,""simulation"":""simulacao_girassol_2026_csv"",""enviadoEm"":""2026-07-05T02:36:48.031Z"",""atualizadoEm"":""2026-07-05T02:36:48.031Z""}"
"adesoes","35a13aac-525e-4eb5-9a02-ffb120846d4c","{""id"":""35a13aac-525e-4eb5-9a02-ffb120846d4c"",""retiroId"":""girassol-2026-teste"",""pessoaId"":""91000116905"",""nome"":""Vanessa Schmidt Costa Teste"",""dadosPessoais"":{""cpf"":""91000116905"",""nome"":""Vanessa Schmidt Costa Teste"",""nascimento"":""1978-06-09"",""genero"":""Feminino"",""telefone"":""(47) 98269-2169"",""endereco"":""Rua Santa Catarina"",""numero"":""1249"",""bairro"":""Estados"",""cidade"":""Indaial"",""estado"":""SC"",""cep"":""89130-000""},""dias"":[""Sexta-feira"",""Sabado"",""Domingo""],""setores"":[""Enfermaria""],""retirosAnteriores"":[""Onda"",""EJA""],""quadrante"":""Sim"",""foto"":""Sim"",""contribuicao"":""R$ 60,00"",""coordenacao"":""Coordenador auxiliar"",""coordenacaoSetor"":"""",""espacoKids"":[],""espacoKidsNaoNecessito"":true,""observacao"":""Registro ficticio para teste."",""tipoFicha"":""Individual"",""casalId"":null,""papelNoCasal"":null,""status"":""confirmada"",""validada"":true,""validadoEm"":""2026-07-05T02:36:48.031Z"",""taxaPaga"":true,""valorPago"":60,""simulation"":""simulacao_girassol_2026_csv"",""enviadoEm"":""2026-07-05T02:36:48.031Z"",""atualizadoEm"":""2026-07-05T02:36:48.031Z""}"
"adesoes","11894432-332c-4618-a49a-fe3ad428f298","{""id"":""11894432-332c-4618-a49a-fe3ad428f298"",""retiroId"":""girassol-2026-teste"",""pessoaId"":""91000117030"",""nome"":""Adriano Silva Fischer Teste"",""dadosPessoais"":{""cpf"":""91000117030"",""nome"":""Adriano Silva Fischer Teste"",""nascimento"":""1979-07-10"",""genero"":""Masculino"",""telefone"":""(47) 98270-2170"",""endereco"":""Rua Sao Jose"",""numero"":""1250"",""bairro"":""Nacoes"",""cidade"":""Blumenau"",""estado"":""SC"",""cep"":""89010-000""},""dias"":[""Sexta-feira"",""Sabado"",""Domingo""],""setores"":[""Espaco Kids""],""retirosAnteriores"":[""EPC"",""EJU""],""quadrante"":""Sim"",""foto"":""Sim"",""contribuicao"":""R$ 60,00"",""coordenacao"":"""",""coordenacaoSetor"":"""",""espacoKids"":[],""espacoKidsNaoNecessito"":true,""observacao"":""Registro ficticio para teste."",""tipoFicha"":""Individual"",""casalId"":null,""papelNoCasal"":null,""status"":""pendente_validacao"",""validada"":false,""validadoEm"":"""",""taxaPaga"":false,""valorPago"":0,""simulation"":""simulacao_girassol_2026_csv"",""enviadoEm"":""2026-07-05T02:36:48.031Z"",""atualizadoEm"":""2026-07-05T02:36:48.031Z""}"
"adesoes","96d5a2ec-412c-4ef1-9425-5d2cfa396119","{""id"":""96d5a2ec-412c-4ef1-9425-5d2cfa396119"",""retiroId"":""girassol-2026-teste"",""pessoaId"":""91000117111"",""nome"":""Camila Souza Freitas Teste"",""dadosPessoais"":{""cpf"":""91000117111"",""nome"":""Camila Souza Freitas Teste"",""nascimento"":""1980-08-11"",""genero"":""Feminino"",""telefone"":""(47) 98271-2171"",""endereco"":""Rua das Palmeiras"",""numero"":""1251"",""bairro"":""Quintino"",""cidade"":""Rio dos Cedros"",""estado"":""SC"",""cep"":""89121-000""},""dias"":[""Sexta-feira"",""Sabado"",""Domingo""],""setores"":[""Espiritual""],""retirosAnteriores"":[""EJA"",""Taschinha""],""quadrante"":""Sim"",""foto"":""Nao"",""contribuicao"":""R$ 60,00"",""coordenacao"":"""",""coordenacaoSetor"":"""",""espacoKids"":[],""espacoKidsNaoNecessito"":true,""observacao"":""Registro ficticio para teste."",""tipoFicha"":""Individual"",""casalId"":null,""papelNoCasal"":null,""status"":""confirmada"",""validada"":true,""validadoEm"":""2026-07-05T02:36:48.031Z"",""taxaPaga"":false,""valorPago"":0,""simulation"":""simulacao_girassol_2026_csv"",""enviadoEm"":""2026-07-05T02:36:48.031Z"",""atualizadoEm"":""2026-07-05T02:36:48.031Z""}"
"adesoes","d2572835-8dc0-491a-a401-18d0b9dcb154","{""id"":""d2572835-8dc0-491a-a401-18d0b9dcb154"",""retiroId"":""girassol-2026-teste"",""pessoaId"":""91000117200"",""nome"":""Carlos Weber Goncalves Teste"",""dadosPessoais"":{""cpf"":""91000117200"",""nome"":""Carlos Weber Goncalves Teste"",""nascimento"":""1981-09-12"",""genero"":""Masculino"",""telefone"":""(47) 98272-2172"",""endereco"":""Avenida Central"",""numero"":""1252"",""bairro"":""Das Capitais"",""cidade"":""Timbo"",""estado"":""SC"",""cep"":""89120-000""},""dias"":[""Sexta-feira"",""Sabado"",""Domingo""],""setores"":[""Externo""],""retirosAnteriores"":[],""quadrante"":""Sim"",""foto"":""Sim"",""contribuicao"":""R$ 60,00"",""coordenacao"":"""",""coordenacaoSetor"":"""",""espacoKids"":[{""nome"":""Joao Cardoso Muller Kids"",""nascimento"":""2022-05-11""}],""espacoKidsNaoNecessito"":false,""observacao"":""Registro ficticio com crianca no Espaco Kids."",""tipoFicha"":""Individual"",""casalId"":null,""papelNoCasal"":null,""status"":""confirmada"",""validada"":true,""validadoEm"":""2026-07-05T02:36:48.031Z"",""taxaPaga"":true,""valorPago"":60,""simulation"":""simulacao_girassol_2026_csv"",""enviadoEm"":""2026-07-05T02:36:48.031Z"",""atualizadoEm"":""2026-07-05T02:36:48.031Z""}"
"adesoes","d91e3f28-5e5e-4aad-945d-0c27fcb9a522","{""id"":""d91e3f28-5e5e-4aad-945d-0c27fcb9a522"",""retiroId"":""girassol-2026-teste"",""pessoaId"":""91000117383"",""nome"":""Eliane Almeida Krause Teste"",""dadosPessoais"":{""cpf"":""91000117383"",""nome"":""Eliane Almeida Krause Teste"",""nascimento"":""1982-10-13"",""genero"":""Feminino"",""telefone"":""(47) 98273-2173"",""endereco"":""Rua Pomerode"",""numero"":""1253"",""bairro"":""Padre Martinho"",""cidade"":""Indaial"",""estado"":""SC"",""cep"":""89130-000""},""dias"":[""Sexta-feira"",""Sabado"",""Domingo""],""setores"":[""Folclore""],""retirosAnteriores"":[""Taschinha"",""Girassol""],""quadrante"":""Sim"",""foto"":""Sim"",""contribuicao"":""R$ 60,00"",""coordenacao"":"""",""coordenacaoSetor"":"""",""espacoKids"":[],""espacoKidsNaoNecessito"":true,""observacao"":""Registro ficticio para teste."",""tipoFicha"":""Individual"",""casalId"":null,""papelNoCasal"":null,""status"":""confirmada"",""validada"":true,""validadoEm"":""2026-07-05T02:36:48.031Z"",""taxaPaga"":true,""valorPago"":60,""simulation"":""simulacao_girassol_2026_csv"",""enviadoEm"":""2026-07-05T02:36:48.031Z"",""atualizadoEm"":""2026-07-05T02:36:48.031Z""}"
"adesoes","f1ab4b46-d5bb-4bcd-b417-64d620b2ab87","{""id"":""f1ab4b46-d5bb-4bcd-b417-64d620b2ab87"",""retiroId"":""girassol-2026-teste"",""pessoaId"":""91000117464"",""nome"":""Eduardo Bauer Lima Teste"",""dadosPessoais"":{""cpf"":""91000117464"",""nome"":""Eduardo Bauer Lima Teste"",""nascimento"":""1983-11-14"",""genero"":""Masculino"",""telefone"":""(47) 98274-2174"",""endereco"":""Rua da Igreja"",""numero"":""1254"",""bairro"":""Encano"",""cidade"":""Blumenau"",""estado"":""SC"",""cep"":""89010-000""},""dias"":[""Sabado"",""Domingo""],""setores"":[""Jovem de sala""],""retirosAnteriores"":[""Eis-me aqui"",""Onda""],""quadrante"":""Sim"",""foto"":""Nao"",""contribuicao"":""R$ 60,00"",""coordenacao"":"""",""coordenacaoSetor"":"""",""espacoKids"":[],""espacoKidsNaoNecessito"":true,""observacao"":""Registro ficticio para teste."",""tipoFicha"":""Individual"",""casalId"":null,""papelNoCasal"":null,""status"":""confirmada"",""validada"":true,""validadoEm"":""2026-07-05T02:36:48.031Z"",""taxaPaga"":false,""valorPago"":0,""simulation"":""simulacao_girassol_2026_csv"",""enviadoEm"":""2026-07-05T02:36:48.031Z"",""atualizadoEm"":""2026-07-05T02:36:48.031Z""}"
"adesoes","3d2a4c1f-bcfe-4d06-b029-848dc89c7062","{""id"":""3d2a4c1f-bcfe-4d06-b029-848dc89c7062"",""retiroId"":""girassol-2026-teste"",""pessoaId"":""91000117545"",""nome"":""Gabriela Cardoso Muller Teste"",""dadosPessoais"":{""cpf"":""91000117545"",""nome"":""Gabriela Cardoso Muller Teste"",""nascimento"":""1984-12-15"",""genero"":""Feminino"",""telefone"":""(47) 98275-2175"",""endereco"":""Rua Sete de Setembro"",""numero"":""1255"",""bairro"":""Divineia"",""cidade"":""Rio dos Cedros"",""estado"":""SC"",""cep"":""89121-000""},""dias"":[""Sexta-feira"",""Sabado"",""Domingo""],""setores"":[""Ligacao""],""retirosAnteriores"":[""Girassol"",""EPC""],""quadrante"":""Nao"",""foto"":""Sim"",""contribuicao"":""R$ 60,00"",""coordenacao"":"""",""coordenacaoSetor"":"""",""espacoKids"":[],""espacoKidsNaoNecessito"":true,""observacao"":""Registro ficticio para teste."",""tipoFicha"":""Individual"",""casalId"":null,""papelNoCasal"":null,""status"":""pendente_validacao"",""validada"":false,""validadoEm"":"""",""taxaPaga"":false,""valorPago"":0,""simulation"":""simulacao_girassol_2026_csv"",""enviadoEm"":""2026-07-05T02:36:48.031Z"",""atualizadoEm"":""2026-07-05T02:36:48.031Z""}"
"adesoes","8ad27fe9-4929-4c1d-a454-6091f7d37915","{""id"":""8ad27fe9-4929-4c1d-a454-6091f7d37915"",""retiroId"":""girassol-2026-teste"",""pessoaId"":""91000117626"",""nome"":""Gustavo Costa Oliveira Teste"",""dadosPessoais"":{""cpf"":""91000117626"",""nome"":""Gustavo Costa Oliveira Teste"",""nascimento"":""1985-01-16"",""genero"":""Masculino"",""telefone"":""(47) 98276-2176"",""endereco"":""Rua das Flores"",""numero"":""1256"",""bairro"":""Centro"",""cidade"":""Timbo"",""estado"":""SC"",""cep"":""89120-000""},""dias"":[""Sexta-feira"",""Sabado"",""Domingo""],""setores"":[""Recreacao""],""retirosAnteriores"":[],""quadrante"":""Sim"",""foto"":""Sim"",""contribuicao"":""R$ 60,00"",""coordenacao"":"""",""coordenacaoSetor"":"""",""espacoKids"":[{""nome"":""Pedro Goncalves Schmidt Kids"",""nascimento"":""2021-09-15""}],""espacoKidsNaoNecessito"":false,""observacao"":""Registro ficticio com crianca no Espaco Kids."",""tipoFicha"":""Individual"",""casalId"":null,""papelNoCasal"":null,""status"":""confirmada"",""validada"":true,""validadoEm"":""2026-07-05T02:36:48.031Z"",""taxaPaga"":true,""valorPago"":60,""simulation"":""simulacao_girassol_2026_csv"",""enviadoEm"":""2026-07-05T02:36:48.031Z"",""atualizadoEm"":""2026-07-05T02:36:48.031Z""}"
"adesoes","f3183ecd-dcb5-43fb-b358-d5b365256da9","{""id"":""f3183ecd-dcb5-43fb-b358-d5b365256da9"",""retiroId"":""girassol-2026-teste"",""pessoaId"":""91000117707"",""nome"":""Karina Fischer Pereira Teste"",""dadosPessoais"":{""cpf"":""91000117707"",""nome"":""Karina Fischer Pereira Teste"",""nascimento"":""1986-02-17"",""genero"":""Feminino"",""telefone"":""(47) 98277-2177"",""endereco"":""Rua Santa Catarina"",""numero"":""1257"",""bairro"":""Estados"",""cidade"":""Indaial"",""estado"":""SC"",""cep"":""89130-000""},""dias"":[""Sexta-feira"",""Sabado"",""Domingo""],""setores"":[""Refeitorio""],""retirosAnteriores"":[""EPC"",""EJU""],""quadrante"":""Sim"",""foto"":""Nao"",""contribuicao"":""R$ 60,00"",""coordenacao"":"""",""coordenacaoSetor"":"""",""espacoKids"":[],""espacoKidsNaoNecessito"":true,""observacao"":""Registro ficticio para teste."",""tipoFicha"":""Individual"",""casalId"":null,""papelNoCasal"":null,""status"":""confirmada"",""validada"":true,""validadoEm"":""2026-07-05T02:36:48.031Z"",""taxaPaga"":false,""valorPago"":0,""simulation"":""simulacao_girassol_2026_csv"",""enviadoEm"":""2026-07-05T02:36:48.031Z"",""atualizadoEm"":""2026-07-05T02:36:48.031Z""}"
"adesoes","7290051f-9175-46d5-9cca-10942ba723d0","{""id"":""7290051f-9175-46d5-9cca-10942ba723d0"",""retiroId"":""girassol-2026-teste"",""pessoaId"":""91000117898"",""nome"":""Leandro Freitas Ribeiro Teste"",""dadosPessoais"":{""cpf"":""91000117898"",""nome"":""Leandro Freitas Ribeiro Teste"",""nascimento"":""1987-03-18"",""genero"":""Masculino"",""telefone"":""(47) 98278-2178"",""endereco"":""Rua Sao Jose"",""numero"":""1258"",""bairro"":""Nacoes"",""cidade"":""Blumenau"",""estado"":""SC"",""cep"":""89010-000""},""dias"":[""Sexta-feira"",""Sabado"",""Domingo""],""setores"":[""Secretaria""],""retirosAnteriores"":[""EJA"",""Taschinha""],""quadrante"":""Sim"",""foto"":""Sim"",""contribuicao"":""R$ 60,00"",""coordenacao"":"""",""coordenacaoSetor"":"""",""espacoKids"":[],""espacoKidsNaoNecessito"":true,""observacao"":""Registro ficticio para teste."",""tipoFicha"":""Individual"",""casalId"":null,""papelNoCasal"":null,""status"":""confirmada"",""validada"":true,""validadoEm"":""2026-07-05T02:36:48.031Z"",""taxaPaga"":true,""valorPago"":60,""simulation"":""simulacao_girassol_2026_csv"",""enviadoEm"":""2026-07-05T02:36:48.031Z"",""atualizadoEm"":""2026-07-05T02:36:48.031Z""}"
